Source Target Weight
吳建興 諸葛恪 6
吳建興 孫峻 6
諸軍 諸葛恪 6
諸軍 孫峻 6
蔣延 丁奉 10
蔣延 司馬昭 6
蔣延 吳兵 8
司馬懿 司馬師 10
丁奉 毋丘儉 10
丁奉 諸葛恪 12
丁奉 胡遵 10
丁奉 蔣延 10
丁奉 司馬昭 15
丁奉 魏兵 7
丁奉 司馬師 10
丁奉 吳兵 20
孫亮 司馬師 10
孫亮 孫權 9
孫亮 諸葛恪 28
孫亮 張約 16
孫亮 孫峻 22
孫亮 吳主 8
張緝 諸葛恪 6
張緝 孫峻 6
富春侯 諸葛恪 6
富春侯 孫峻 6
姜維 司馬師 10
諸葛恪 吳建興 6
諸葛恪 諸軍 6
諸葛恪 丁奉 12
諸葛恪 毋丘儉 7
諸葛恪 孫亮 28
諸葛恪 張緝 6
諸葛恪 富春侯 6
諸葛恪 太傅府 6
諸葛恪 吳主 15
諸葛恪 施禮 6
諸葛恪 郭淮 6
諸葛恪 諸葛瑾 8
諸葛恪 孫權 8
諸葛恪 朱恩 6
諸葛恪 司馬師 21
諸葛恪 司馬昭 9
諸葛恪 張特 6
諸葛恪 魏光祿 6
諸葛恪 張約 30
諸葛恪 吳兵 13
諸葛恪 孫峻 42
諸葛瑾 孫峻 6
諸葛瑾 諸葛恪 8
諸葛瑾 司馬師 6
太傅府 諸葛恪 6
太傅府 孫峻 6
吳主 諸葛恪 15
吳主 孫亮 8
吳主 孫峻 14
吳主 張約 10
施禮 諸葛恪 6
施禮 孫峻 6
郭淮 諸葛恪 6
郭淮 司馬師 12
毋丘儉 丁奉 10
毋丘儉 諸葛恪 7
毋丘儉 胡遵 9
毋丘儉 王昶 7
毋丘儉 司馬昭 9
毋丘儉 吳兵 9
孫權 司馬師 8
孫權 孫亮 9
孫權 諸葛恪 8
朱恩 諸葛恪 6
胡遵 丁奉 10
胡遵 毋丘儉 9
胡遵 王昶 7
胡遵 司馬昭 9
胡遵 吳兵 8
司馬師 郭淮 12
司馬師 司馬昭 12
司馬師 司馬懿 10
司馬師 丁奉 10
司馬師 孫權 8
司馬師 孫亮 10
司馬師 孫峻 6
司馬師 姜維 10
司馬師 諸葛恪 21
司馬師 諸葛瑾 6
司馬師 慎之 10
司馬師 吳兵 8
司馬昭 胡遵 9
司馬昭 蔣延 6
司馬昭 丁奉 15
司馬昭 毋丘儉 9
司馬昭 王昶 6
司馬昭 諸葛恪 9
司馬昭 司馬師 12
司馬昭 吳兵 12
魏兵 丁奉 7
張特 諸葛恪 6
張特 吳兵 6
慎之 司馬師 10
王昶 毋丘儉 7
王昶 胡遵 7
王昶 司馬昭 6
魏光祿 諸葛恪 6
魏光祿 孫峻 6
張約 諸葛恪 30
張約 孫亮 16
張約 孫峻 32
張約 吳主 10
吳兵 諸葛恪 13
吳兵 胡遵 8
吳兵 司馬師 8
吳兵 張特 6
吳兵 蔣延 8
吳兵 司馬昭 12
吳兵 丁奉 20
吳兵 毋丘儉 9
孫峻 施禮 6
孫峻 諸葛恪 42
孫峻 孫亮 22
孫峻 張緝 6
孫峻 諸葛瑾 6
孫峻 富春侯 6
孫峻 吳建興 6
孫峻 諸軍 6
孫峻 張約 32
孫峻 魏光祿 6
孫峻 太傅府 6
孫峻 司馬師 6
孫峻 吳主 14
